dataset,site,image_resized,mask_resized
benthic,SEAVIEW_ATL,../coral_project_outputs\resized_data\25032120801_img.png,../coral_project_outputs\resized_data\25032120801_mask.png
benthic,SEAVIEW_ATL,../coral_project_outputs\resized_data\25032120901_img.png,../coral_project_outputs\resized_data\25032120901_mask.png
benthic,SEAVIEW_ATL,../coral_project_outputs\resized_data\25032121001_img.png,../coral_project_outputs\resized_data\25032121001_mask.png
benthic,SEAVIEW_ATL,../coral_project_outputs\resized_data\25032121101_img.png,../coral_project_outputs\resized_data\25032121101_mask.png
benthic,SEAVIEW_ATL,../coral_project_outputs\resized_data\25032121301_img.png,../coral_project_outputs\resized_data\25032121301_mask.png
benthic,SEAVIEW_ATL,../coral_project_outputs\resized_data\25032121401_img.png,../coral_project_outputs\resized_data\25032121401_mask.png
benthic,SEAVIEW_ATL,../coral_project_outputs\resized_data\25032121501_img.png,../coral_project_outputs\resized_data\25032121501_mask.png
benthic,SEAVIEW_ATL,../coral_project_outputs\resized_data\25032121601_img.png,../coral_project_outputs\resized_data\25032121601_mask.png
benthic,SEAVIEW_ATL,../coral_project_outputs\resized_data\25032121701_img.png,../coral_project_outputs\resized_data\25032121701_mask.png
benthic,SEAVIEW_ATL,../coral_project_outputs\resized_data\25032122101_img.png,../coral_project_outputs\resized_data\25032122101_mask.png
benthic,SEAVIEW_ATL,../coral_project_outputs\resized_data\25032122201_img.png,../coral_project_outputs\resized_data\25032122201_mask.png
benthic,SEAVIEW_ATL,../coral_project_outputs\resized_data\25032122301_img.png,../coral_project_outputs\resized_data\25032122301_mask.png
benthic,SEAVIEW_ATL,../coral_project_outputs\resized_data\25033075901_img.png,../coral_project_outputs\resized_data\25033075901_mask.png
benthic,SEAVIEW_ATL,../coral_project_outputs\resized_data\25033076001_img.png,../coral_project_outputs\resized_data\25033076001_mask.png
benthic,SEAVIEW_ATL,../coral_project_outputs\resized_data\25033076101_img.png,../coral_project_outputs\resized_data\25033076101_mask.png
benthic,SEAVIEW_ATL,../coral_project_outputs\resized_data\25033076201_img.png,../coral_project_outputs\resized_data\25033076201_mask.png
benthic,SEAVIEW_ATL,../coral_project_outputs\resized_data\25033076301_img.png,../coral_project_outputs\resized_data\25033076301_mask.png
benthic,SEAVIEW_ATL,../coral_project_outputs\resized_data\25033076401_img.png,../coral_project_outputs\resized_data\25033076401_mask.png
benthic,SEAVIEW_ATL,../coral_project_outputs\resized_data\25033076501_img.png,../coral_project_outputs\resized_data\25033076501_mask.png
benthic,SEAVIEW_ATL,../coral_project_outputs\resized_data\25033076701_img.png,../coral_project_outputs\resized_data\25033076701_mask.png
benthic,SEAVIEW_ATL,../coral_project_outputs\resized_data\25033076801_img.png,../coral_project_outputs\resized_data\25033076801_mask.png
benthic,SEAVIEW_ATL,../coral_project_outputs\resized_data\25033076901_img.png,../coral_project_outputs\resized_data\25033076901_mask.png
benthic,SEAVIEW_ATL,../coral_project_outputs\resized_data\25033077001_img.png,../coral_project_outputs\resized_data\25033077001_mask.png
benthic,SEAVIEW_ATL,../coral_project_outputs\resized_data\25033077101_img.png,../coral_project_outputs\resized_data\25033077101_mask.png
benthic,SEAVIEW_ATL,../coral_project_outputs\resized_data\25033077201_img.png,../coral_project_outputs\resized_data\25033077201_mask.png
benthic,SEAVIEW_ATL,../coral_project_outputs\resized_data\25033077301_img.png,../coral_project_outputs\resized_data\25033077301_mask.png
benthic,SEAVIEW_ATL,../coral_project_outputs\resized_data\25033077401_img.png,../coral_project_outputs\resized_data\25033077401_mask.png
benthic,SEAVIEW_ATL,../coral_project_outputs\resized_data\25033077501_img.png,../coral_project_outputs\resized_data\25033077501_mask.png
benthic,SEAVIEW_ATL,../coral_project_outputs\resized_data\25033077601_img.png,../coral_project_outputs\resized_data\25033077601_mask.png
benthic,SEAVIEW_ATL,../coral_project_outputs\resized_data\25033077701_img.png,../coral_project_outputs\resized_data\25033077701_mask.png
benthic,SEAVIEW_ATL,../coral_project_outputs\resized_data\25033077801_img.png,../coral_project_outputs\resized_data\25033077801_mask.png
benthic,SEAVIEW_ATL,../coral_project_outputs\resized_data\25033077901_img.png,../coral_project_outputs\resized_data\25033077901_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C10_BC_PM_T1_29nov24_CDaza_corr_img.png,../coral_project_outputs\resized_data\C10_BC_PM_T1_29nov24_CDaza_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C10_BC_PM_T2_29nov24_CDaza_corr_img.png,../coral_project_outputs\resized_data\C10_BC_PM_T2_29nov24_CDaza_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C10_BC_PM_T3_29nov24_CDaza_corr_img.png,../coral_project_outputs\resized_data\C10_BC_PM_T3_29nov24_CDaza_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C10_BC_PP_T2_29nov24_HBenavides_corr_img.png,../coral_project_outputs\resized_data\C10_BC_PP_T2_29nov24_HBenavides_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C10_BC_PP_T3_29nov24_HBenavides_corr_img.png,../coral_project_outputs\resized_data\C10_BC_PP_T3_29nov24_HBenavides_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C10_BC_PSb_T1_29nov24_HBenavides_corr_img.png,../coral_project_outputs\resized_data\C10_BC_PSb_T1_29nov24_HBenavides_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C10_BC_PSb_T2_29nov24_HBenavides_corr_img.png,../coral_project_outputs\resized_data\C10_BC_PSb_T2_29nov24_HBenavides_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C10_Gr_PM_T2_30nov24_CGomez_corr_img.png,../coral_project_outputs\resized_data\C10_Gr_PM_T2_30nov24_CGomez_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C10_Gr_PM_T3_30nov24_CGomez_corr_img.png,../coral_project_outputs\resized_data\C10_Gr_PM_T3_30nov24_CGomez_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C10_Gr_PP_T1_30nov24_HBenavides_corr_img.png,../coral_project_outputs\resized_data\C10_Gr_PP_T1_30nov24_HBenavides_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C10_Gr_PP_T2_30nov24_HBenavides_corr_img.png,../coral_project_outputs\resized_data\C10_Gr_PP_T2_30nov24_HBenavides_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C10_Gr_PP_T3_30nov24_HBenavides_corr_img.png,../coral_project_outputs\resized_data\C10_Gr_PP_T3_30nov24_HBenavides_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C10_Gr_PSa_T1_30nov24_CDaza_corr_img.png,../coral_project_outputs\resized_data\C10_Gr_PSa_T1_30nov24_CDaza_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C10_Gr_PSa_T2_30nov24_CDaza_corr_img.png,../coral_project_outputs\resized_data\C10_Gr_PSa_T2_30nov24_CDaza_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C10_Gr_PSa_T3_30nov24_CDaza_corr_img.png,../coral_project_outputs\resized_data\C10_Gr_PSa_T3_30nov24_CDaza_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C10_PB_PM_T1_19nov24_CGomez_Corr_img.png,../coral_project_outputs\resized_data\C10_PB_PM_T1_19nov24_CGomez_Corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C10_PB_PP_T1_19nov24_CGomez_Corr_img.png,../coral_project_outputs\resized_data\C10_PB_PP_T1_19nov24_CGomez_Corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C10_PB_PSb_T1_19nov24_HBenavides_Corr_img.png,../coral_project_outputs\resized_data\C10_PB_PSb_T1_19nov24_HBenavides_Corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C10_PB_PSb_T2_19nov24_HBenavides_Corr_img.png,../coral_project_outputs\resized_data\C10_PB_PSb_T2_19nov24_HBenavides_Corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C10_PB_PSb_T3_19nov24_HBenavides_Corr_img.png,../coral_project_outputs\resized_data\C10_PB_PSb_T3_19nov24_HBenavides_Corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C11_BC_PM_T1_29nov24_CDaza_corr_img.png,../coral_project_outputs\resized_data\C11_BC_PM_T1_29nov24_CDaza_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C11_BC_PM_T2_29nov24_CDaza_corr_img.png,../coral_project_outputs\resized_data\C11_BC_PM_T2_29nov24_CDaza_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C11_BC_PM_T3_29nov24_CDaza_corr_img.png,../coral_project_outputs\resized_data\C11_BC_PM_T3_29nov24_CDaza_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C11_BC_PP_T3_29nov24_HBenavides_corr_img.png,../coral_project_outputs\resized_data\C11_BC_PP_T3_29nov24_HBenavides_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C11_Gr_PM_T1_30nov24_CGomez_corr_img.png,../coral_project_outputs\resized_data\C11_Gr_PM_T1_30nov24_CGomez_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C11_Gr_PM_T2_30nov24_CGomez_corr_img.png,../coral_project_outputs\resized_data\C11_Gr_PM_T2_30nov24_CGomez_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C11_Gr_PM_T3_30nov24_CGomez_corr_img.png,../coral_project_outputs\resized_data\C11_Gr_PM_T3_30nov24_CGomez_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C11_Gr_PP_T1_30nov24_HBenavides_corr_img.png,../coral_project_outputs\resized_data\C11_Gr_PP_T1_30nov24_HBenavides_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C11_Gr_PP_T2_30nov24_HBenavides_corr_img.png,../coral_project_outputs\resized_data\C11_Gr_PP_T2_30nov24_HBenavides_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C11_Gr_PP_T3_30nov24_HBenavides_corr_img.png,../coral_project_outputs\resized_data\C11_Gr_PP_T3_30nov24_HBenavides_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C11_Gr_PSa_T1_30nov24_CDaza_corr_img.png,../coral_project_outputs\resized_data\C11_Gr_PSa_T1_30nov24_CDaza_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C11_Gr_PSa_T2_30nov24_CDaza_corr_img.png,../coral_project_outputs\resized_data\C11_Gr_PSa_T2_30nov24_CDaza_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C11_Gr_PSa_T3_30nov24_CDaza_corr_img.png,../coral_project_outputs\resized_data\C11_Gr_PSa_T3_30nov24_CDaza_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C11_PB_PM_T1_19nov24_CGomez_Corr_img.png,../coral_project_outputs\resized_data\C11_PB_PM_T1_19nov24_CGomez_Corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C11_PB_PSA_T1_19nov24_HBenavides_Corr_img.png,../coral_project_outputs\resized_data\C11_PB_PSA_T1_19nov24_HBenavides_Corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C11_PB_PSb_T1_19nov24_HBenavides_Corr_img.png,../coral_project_outputs\resized_data\C11_PB_PSb_T1_19nov24_HBenavides_Corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C11_PB_PSb_T2_19nov24_HBenavides_Corr_img.png,../coral_project_outputs\resized_data\C11_PB_PSb_T2_19nov24_HBenavides_Corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C11_PB_PSb_T3_19nov24_HBenavides_Corr_img.png,../coral_project_outputs\resized_data\C11_PB_PSb_T3_19nov24_HBenavides_Corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C12_BC_PM_T1_29nov24_CDaza_corr_img.png,../coral_project_outputs\resized_data\C12_BC_PM_T1_29nov24_CDaza_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C12_BC_PM_T2_29nov24_CDaza_corr_img.png,../coral_project_outputs\resized_data\C12_BC_PM_T2_29nov24_CDaza_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C12_BC_PM_T3_29nov24_CDaza_corr_img.png,../coral_project_outputs\resized_data\C12_BC_PM_T3_29nov24_CDaza_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C12_BC_PP_T3_29nov24_HBenavides_corr_img.png,../coral_project_outputs\resized_data\C12_BC_PP_T3_29nov24_HBenavides_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C12_Gr_PM_T1_30nov24_CGomez_corr_img.png,../coral_project_outputs\resized_data\C12_Gr_PM_T1_30nov24_CGomez_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C12_Gr_PM_T2_30nov24_CGomez_corr_img.png,../coral_project_outputs\resized_data\C12_Gr_PM_T2_30nov24_CGomez_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C12_Gr_PM_T3_30nov24_CGomez_corr_img.png,../coral_project_outputs\resized_data\C12_Gr_PM_T3_30nov24_CGomez_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C12_Gr_PSa_T1_30nov24_CDaza_corr_img.png,../coral_project_outputs\resized_data\C12_Gr_PSa_T1_30nov24_CDaza_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C12_Gr_PSa_T3_30nov24_CDaza_corr_img.png,../coral_project_outputs\resized_data\C12_Gr_PSa_T3_30nov24_CDaza_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C12_PB_PM_T1_19nov24_CGomez_Corr_img.png,../coral_project_outputs\resized_data\C12_PB_PM_T1_19nov24_CGomez_Corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C12_PB_PSb_T2_19nov24_HBenavides_Corr_img.png,../coral_project_outputs\resized_data\C12_PB_PSb_T2_19nov24_HBenavides_Corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C13_BC_PM_T1_29nov24_CDaza_corr_img.png,../coral_project_outputs\resized_data\C13_BC_PM_T1_29nov24_CDaza_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C13_BC_PM_T2_29nov24_CDaza_corr_img.png,../coral_project_outputs\resized_data\C13_BC_PM_T2_29nov24_CDaza_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C13_BC_PM_T3_29nov24_CDaza_corr_img.png,../coral_project_outputs\resized_data\C13_BC_PM_T3_29nov24_CDaza_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C13_BC_PP_T3_29nov24_HBenavides_corr_img.png,../coral_project_outputs\resized_data\C13_BC_PP_T3_29nov24_HBenavides_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C13_Gr_PM_T3_30nov24_CGomez_corr_img.png,../coral_project_outputs\resized_data\C13_Gr_PM_T3_30nov24_CGomez_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C13_Gr_PP_T3_30nov24_HBenavides_corr_img.png,../coral_project_outputs\resized_data\C13_Gr_PP_T3_30nov24_HBenavides_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C13_Gr_PSa_T3_30nov24_CDaza_corr_img.png,../coral_project_outputs\resized_data\C13_Gr_PSa_T3_30nov24_CDaza_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C13_PB_PSb_T2_19nov24_HBenavides_Corr_img.png,../coral_project_outputs\resized_data\C13_PB_PSb_T2_19nov24_HBenavides_Corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C14_BC_PM_T1_29nov24_CDaza_corr_img.png,../coral_project_outputs\resized_data\C14_BC_PM_T1_29nov24_CDaza_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C14_BC_PM_T2_29nov24_CDaza_corr_img.png,../coral_project_outputs\resized_data\C14_BC_PM_T2_29nov24_CDaza_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C14_BC_PM_T3_29nov24_CDaza_corr_img.png,../coral_project_outputs\resized_data\C14_BC_PM_T3_29nov24_CDaza_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C14_Gr_PM_T3_30nov24_CGomez_corr_img.png,../coral_project_outputs\resized_data\C14_Gr_PM_T3_30nov24_CGomez_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C14_Gr_PP_T3_30nov24_HBenavides_corr_img.png,../coral_project_outputs\resized_data\C14_Gr_PP_T3_30nov24_HBenavides_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C14_Gr_PSa_T3_30nov24_CDaza_corr_img.png,../coral_project_outputs\resized_data\C14_Gr_PSa_T3_30nov24_CDaza_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C15_BC_PM_T1_29nov24_CDaza_corr_img.png,../coral_project_outputs\resized_data\C15_BC_PM_T1_29nov24_CDaza_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C15_BC_PM_T2_29nov24_CDaza_corr_img.png,../coral_project_outputs\resized_data\C15_BC_PM_T2_29nov24_CDaza_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C15_Gr_PSa_T3_30nov24_CDaza_corr_img.png,../coral_project_outputs\resized_data\C15_Gr_PSa_T3_30nov24_CDaza_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C16_BC_PM_T1_29nov24_CDaza_corr_img.png,../coral_project_outputs\resized_data\C16_BC_PM_T1_29nov24_CDaza_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C16_Gr_PSa_T3_30nov24_CDaza_corr_img.png,../coral_project_outputs\resized_data\C16_Gr_PSa_T3_30nov24_CDaza_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C17_Gr_PSa_T3_30nov24_CDaza_corr_img.png,../coral_project_outputs\resized_data\C17_Gr_PSa_T3_30nov24_CDaza_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C1_BC_EM_T1_29nov24_CGomez_corr_img.png,../coral_project_outputs\resized_data\C1_BC_EM_T1_29nov24_CGomez_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C1_BC_EM_T2_29nov24_CGomez_corr_img.png,../coral_project_outputs\resized_data\C1_BC_EM_T2_29nov24_CGomez_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C1_BC_EM_T3_29nov24_CGomez_corr_img.png,../coral_project_outputs\resized_data\C1_BC_EM_T3_29nov24_CGomez_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C1_BC_EP_T1_29nov24_CDaza_corr_img.png,../coral_project_outputs\resized_data\C1_BC_EP_T1_29nov24_CDaza_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C1_BC_EP_T2_29nov24_CDaza_corr_img.png,../coral_project_outputs\resized_data\C1_BC_EP_T2_29nov24_CDaza_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C1_BC_EP_T3_29nov24_CDaza_corr_img.png,../coral_project_outputs\resized_data\C1_BC_EP_T3_29nov24_CDaza_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C1_BC_ESa_T2_29nov24_CDaza_corr_img.png,../coral_project_outputs\resized_data\C1_BC_ESa_T2_29nov24_CDaza_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C1_BC_ESa_T3_29nov24_CDaza_corr_img.png,../coral_project_outputs\resized_data\C1_BC_ESa_T3_29nov24_CDaza_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C1_BC_ESb_T2_29nov24_CGomez_corr_img.png,../coral_project_outputs\resized_data\C1_BC_ESb_T2_29nov24_CGomez_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C1_BC_ESb_T3_29nov24_CGomez_corr_img.png,../coral_project_outputs\resized_data\C1_BC_ESb_T3_29nov24_CGomez_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C1_BC_PM_T1_29nov24_CDaza_corr_img.png,../coral_project_outputs\resized_data\C1_BC_PM_T1_29nov24_CDaza_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C1_BC_PM_T2_29nov24_CDaza_corr_img.png,../coral_project_outputs\resized_data\C1_BC_PM_T2_29nov24_CDaza_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C1_BC_PM_T3_29nov24_CDaza_corr_img.png,../coral_project_outputs\resized_data\C1_BC_PM_T3_29nov24_CDaza_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C1_BC_PP_T1_29nov24_HBenavides_corr_img.png,../coral_project_outputs\resized_data\C1_BC_PP_T1_29nov24_HBenavides_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C1_BC_PP_T2_29nov24_HBenavides_corr_img.png,../coral_project_outputs\resized_data\C1_BC_PP_T2_29nov24_HBenavides_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C1_BC_PSb_T1_29nov24_HBenavides_corr_img.png,../coral_project_outputs\resized_data\C1_BC_PSb_T1_29nov24_HBenavides_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C1_BC_PSb_T2_29nov24_HBenavides_corr_img.png,../coral_project_outputs\resized_data\C1_BC_PSb_T2_29nov24_HBenavides_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C1_BC_PSb_T3_29nov24_HBenavides_corr_img.png,../coral_project_outputs\resized_data\C1_BC_PSb_T3_29nov24_HBenavides_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C1_Gr_PM_T1_30nov24_CGomez_corr_img.png,../coral_project_outputs\resized_data\C1_Gr_PM_T1_30nov24_CGomez_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C1_Gr_PM_T2_30nov24_CGomez_corr_img.png,../coral_project_outputs\resized_data\C1_Gr_PM_T2_30nov24_CGomez_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C1_Gr_PM_T3_30nov24_CGomez_corr_img.png,../coral_project_outputs\resized_data\C1_Gr_PM_T3_30nov24_CGomez_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C1_Gr_PP_T2_30nov24_HBenavides_corr_img.png,../coral_project_outputs\resized_data\C1_Gr_PP_T2_30nov24_HBenavides_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C1_Gr_PP_T3_30nov24_HBenavides_corr_img.png,../coral_project_outputs\resized_data\C1_Gr_PP_T3_30nov24_HBenavides_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C1_Gr_PSa_T1_30nov24_CDaza_corr_img.png,../coral_project_outputs\resized_data\C1_Gr_PSa_T1_30nov24_CDaza_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C1_Gr_PSa_T2_30nov24_CDaza_corr_img.png,../coral_project_outputs\resized_data\C1_Gr_PSa_T2_30nov24_CDaza_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C1_Gr_PSa_T3_30nov24_CDaza_corr_img.png,../coral_project_outputs\resized_data\C1_Gr_PSa_T3_30nov24_CDaza_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C1_Gy_EM_T1_27nov24_CGomez_corr_img.png,../coral_project_outputs\resized_data\C1_Gy_EM_T1_27nov24_CGomez_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C1_Gy_EM_T2_27nov24_CGomez_corr_img.png,../coral_project_outputs\resized_data\C1_Gy_EM_T2_27nov24_CGomez_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C1_Gy_EP_T2_27nov24_HBenavides_corr_img.png,../coral_project_outputs\resized_data\C1_Gy_EP_T2_27nov24_HBenavides_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C1_Gy_EP_T3_27nov24_HBenavides_corr_img.png,../coral_project_outputs\resized_data\C1_Gy_EP_T3_27nov24_HBenavides_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C1_Gy_ESa_T1_27nov24_HBenavides_corr_img.png,../coral_project_outputs\resized_data\C1_Gy_ESa_T1_27nov24_HBenavides_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C1_Gy_ESa_T2_27nov24_HBenavides_corr_img.png,../coral_project_outputs\resized_data\C1_Gy_ESa_T2_27nov24_HBenavides_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C1_Gy_ESb_T1_27nov24_CGomez_corr_img.png,../coral_project_outputs\resized_data\C1_Gy_ESb_T1_27nov24_CGomez_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C1_Gy_ESb_T3_27nov24_CGomez_corr_img.png,../coral_project_outputs\resized_data\C1_Gy_ESb_T3_27nov24_CGomez_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C1_Gy_PM_T1_27nov24_CGomez_corr_img.png,../coral_project_outputs\resized_data\C1_Gy_PM_T1_27nov24_CGomez_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C1_Gy_PM_T3_27nov24_CGomez_corr_img.png,../coral_project_outputs\resized_data\C1_Gy_PM_T3_27nov24_CGomez_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C1_Gy_PP_T1_27nov24_CDaza_corr_img.png,../coral_project_outputs\resized_data\C1_Gy_PP_T1_27nov24_CDaza_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C1_Gy_PP_T2_27nov24_CDaza_corr_img.png,../coral_project_outputs\resized_data\C1_Gy_PP_T2_27nov24_CDaza_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C1_Gy_PP_T3_27nov24_CDaza_corr_img.png,../coral_project_outputs\resized_data\C1_Gy_PP_T3_27nov24_CDaza_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C1_Gy_PSa_T1_27nov24_CDaza_corr_img.png,../coral_project_outputs\resized_data\C1_Gy_PSa_T1_27nov24_CDaza_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C1_Gy_PSb_T1_27nov24_CGomez_corr_img.png,../coral_project_outputs\resized_data\C1_Gy_PSb_T1_27nov24_CGomez_corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C1_PB_PM_T3_19nov24_CGomez_Corr_img.png,../coral_project_outputs\resized_data\C1_PB_PM_T3_19nov24_CGomez_Corr_mask.png
bleaching_UNAL,bleached,../coral_project_outputs\resized_data\C1_PB_PSA_T1_19nov24_HBenavides_Corr_img.png,../coral_project_outputs\resized_data\C1_PB_PSA_T1_19nov24_HBenavides_Corr_mask.png
