source,location,image,mask_coral,status,coral_pixels,height,width,group_key,has_coral,split
reef_support,SEAVIEW_ATL,benthic_data\reef_support\SEAVIEW_ATL\images\24032104901.jpg,benthic_data\reef_support\SEAVIEW_ATL\masks_coral\24032104901_coral.png,created,8956,1356,1356,reef_support::SEAVIEW_ATL,1,train
reef_support,SEAVIEW_ATL,benthic_data\reef_support\SEAVIEW_ATL\images\24032124201.jpg,benthic_data\reef_support\SEAVIEW_ATL\masks_coral\24032124201_coral.png,created,219608,1674,1674,reef_support::SEAVIEW_ATL,1,train
reef_support,SEAVIEW_ATL,benthic_data\reef_support\SEAVIEW_ATL\images\24032127201.jpg,benthic_data\reef_support\SEAVIEW_ATL\masks_coral\24032127201_coral.png,created,151895,1608,1608,reef_support::SEAVIEW_ATL,1,train
reef_support,SEAVIEW_ATL,benthic_data\reef_support\SEAVIEW_ATL\images\24032127301.jpg,benthic_data\reef_support\SEAVIEW_ATL\masks_coral\24032127301_coral.png,created,81734,1578,1578,reef_support::SEAVIEW_ATL,1,train
reef_support,SEAVIEW_ATL,benthic_data\reef_support\SEAVIEW_ATL\images\24032127401.jpg,benthic_data\reef_support\SEAVIEW_ATL\masks_coral\24032127401_coral.png,created,136882,1578,1578,reef_support::SEAVIEW_ATL,1,train
reef_support,SEAVIEW_ATL,benthic_data\reef_support\SEAVIEW_ATL\images\24032127501.jpg,benthic_data\reef_support\SEAVIEW_ATL\masks_coral\24032127501_coral.png,created,52539,1640,1640,reef_support::SEAVIEW_ATL,1,train
reef_support,SEAVIEW_ATL,benthic_data\reef_support\SEAVIEW_ATL\images\24032127601.jpg,benthic_data\reef_support\SEAVIEW_ATL\masks_coral\24032127601_coral.png,created,52276,1521,1521,reef_support::SEAVIEW_ATL,1,train
reef_support,SEAVIEW_ATL,benthic_data\reef_support\SEAVIEW_ATL\images\24032127701.jpg,benthic_data\reef_support\SEAVIEW_ATL\masks_coral\24032127701_coral.png,created,114113,1966,1966,reef_support::SEAVIEW_ATL,1,train
reef_support,SEAVIEW_ATL,benthic_data\reef_support\SEAVIEW_ATL\images\24032127801.jpg,benthic_data\reef_support\SEAVIEW_ATL\masks_coral\24032127801_coral.png,created,16954,1870,1870,reef_support::SEAVIEW_ATL,1,train
reef_support,SEAVIEW_ATL,benthic_data\reef_support\SEAVIEW_ATL\images\24032128001.jpg,benthic_data\reef_support\SEAVIEW_ATL\masks_coral\24032128001_coral.png,created,20418,1398,1398,reef_support::SEAVIEW_ATL,1,train
reef_support,SEAVIEW_ATL,benthic_data\reef_support\SEAVIEW_ATL\images\24032128101.jpg,benthic_data\reef_support\SEAVIEW_ATL\masks_coral\24032128101_coral.png,created,79655,1263,1263,reef_support::SEAVIEW_ATL,1,train
reef_support,SEAVIEW_ATL,benthic_data\reef_support\SEAVIEW_ATL\images\24032128201.jpg,benthic_data\reef_support\SEAVIEW_ATL\masks_coral\24032128201_coral.png,created,36284,1746,1746,reef_support::SEAVIEW_ATL,1,train
reef_support,SEAVIEW_ATL,benthic_data\reef_support\SEAVIEW_ATL\images\24032128301.jpg,benthic_data\reef_support\SEAVIEW_ATL\masks_coral\24032128301_coral.png,created,47113,1444,1444,reef_support::SEAVIEW_ATL,1,train
reef_support,SEAVIEW_ATL,benthic_data\reef_support\SEAVIEW_ATL\images\24032128401.jpg,benthic_data\reef_support\SEAVIEW_ATL\masks_coral\24032128401_coral.png,created,52485,1432,1432,reef_support::SEAVIEW_ATL,1,train
reef_support,SEAVIEW_ATL,benthic_data\reef_support\SEAVIEW_ATL\images\24032128501.jpg,benthic_data\reef_support\SEAVIEW_ATL\masks_coral\24032128501_coral.png,created,7324,1494,1494,reef_support::SEAVIEW_ATL,1,train
reef_support,SEAVIEW_ATL,benthic_data\reef_support\SEAVIEW_ATL\images\24032128601.jpg,benthic_data\reef_support\SEAVIEW_ATL\masks_coral\24032128601_coral.png,created,123973,1377,1377,reef_support::SEAVIEW_ATL,1,train
reef_support,SEAVIEW_ATL,benthic_data\reef_support\SEAVIEW_ATL\images\24032128701.jpg,benthic_data\reef_support\SEAVIEW_ATL\masks_coral\24032128701_coral.png,created,505,1057,1057,reef_support::SEAVIEW_ATL,1,train
reef_support,SEAVIEW_ATL,benthic_data\reef_support\SEAVIEW_ATL\images\24032128801.jpg,benthic_data\reef_support\SEAVIEW_ATL\masks_coral\24032128801_coral.png,created,35370,1078,1078,reef_support::SEAVIEW_ATL,1,train
reef_support,SEAVIEW_ATL,benthic_data\reef_support\SEAVIEW_ATL\images\24032129001.jpg,benthic_data\reef_support\SEAVIEW_ATL\masks_coral\24032129001_coral.png,created,29509,1223,1223,reef_support::SEAVIEW_ATL,1,train
reef_support,SEAVIEW_ATL,benthic_data\reef_support\SEAVIEW_ATL\images\24032129101.jpg,benthic_data\reef_support\SEAVIEW_ATL\masks_coral\24032129101_coral.png,created,88333,1185,1185,reef_support::SEAVIEW_ATL,1,train
reef_support,SEAVIEW_ATL,benthic_data\reef_support\SEAVIEW_ATL\images\24032129201.jpg,benthic_data\reef_support\SEAVIEW_ATL\masks_coral\24032129201_coral.png,created,96560,1410,1410,reef_support::SEAVIEW_ATL,1,train
reef_support,SEAVIEW_ATL,benthic_data\reef_support\SEAVIEW_ATL\images\24032129301.jpg,benthic_data\reef_support\SEAVIEW_ATL\masks_coral\24032129301_coral.png,created,79800,1549,1549,reef_support::SEAVIEW_ATL,1,train
reef_support,SEAVIEW_ATL,benthic_data\reef_support\SEAVIEW_ATL\images\24032129401.jpg,benthic_data\reef_support\SEAVIEW_ATL\masks_coral\24032129401_coral.png,created,43180,1185,1185,reef_support::SEAVIEW_ATL,1,train
reef_support,SEAVIEW_ATL,benthic_data\reef_support\SEAVIEW_ATL\images\24032129501.jpg,benthic_data\reef_support\SEAVIEW_ATL\masks_coral\24032129501_coral.png,created,113284,1356,1356,reef_support::SEAVIEW_ATL,1,train
reef_support,SEAVIEW_ATL,benthic_data\reef_support\SEAVIEW_ATL\images\24033227902.jpg,benthic_data\reef_support\SEAVIEW_ATL\masks_coral\24033227902_coral.png,created,167866,1031,1031,reef_support::SEAVIEW_ATL,1,train
reef_support,SEAVIEW_ATL,benthic_data\reef_support\SEAVIEW_ATL\images\24033230502.jpg,benthic_data\reef_support\SEAVIEW_ATL\masks_coral\24033230502_coral.png,created,212902,899,899,reef_support::SEAVIEW_ATL,1,train
reef_support,SEAVIEW_ATL,benthic_data\reef_support\SEAVIEW_ATL\images\24033231502.jpg,benthic_data\reef_support\SEAVIEW_ATL\masks_coral\24033231502_coral.png,created,52470,977,977,reef_support::SEAVIEW_ATL,1,train
reef_support,SEAVIEW_ATL,benthic_data\reef_support\SEAVIEW_ATL\images\24033234302.jpg,benthic_data\reef_support\SEAVIEW_ATL\masks_coral\24033234302_coral.png,created,20590,981,981,reef_support::SEAVIEW_ATL,1,train
reef_support,SEAVIEW_ATL,benthic_data\reef_support\SEAVIEW_ATL\images\24044080901.jpg,benthic_data\reef_support\SEAVIEW_ATL\masks_coral\24044080901_coral.png,created,173763,1230,1230,reef_support::SEAVIEW_ATL,1,train
reef_support,SEAVIEW_ATL,benthic_data\reef_support\SEAVIEW_ATL\images\24044092301.jpg,benthic_data\reef_support\SEAVIEW_ATL\masks_coral\24044092301_coral.png,created,467050,1307,1307,reef_support::SEAVIEW_ATL,1,train
reef_support,SEAVIEW_ATL,benthic_data\reef_support\SEAVIEW_ATL\images\24044095401.jpg,benthic_data\reef_support\SEAVIEW_ATL\masks_coral\24044095401_coral.png,created,229621,1138,1138,reef_support::SEAVIEW_ATL,1,train
reef_support,SEAVIEW_ATL,benthic_data\reef_support\SEAVIEW_ATL\images\24044095501.jpg,benthic_data\reef_support\SEAVIEW_ATL\masks_coral\24044095501_coral.png,created,285494,1326,1326,reef_support::SEAVIEW_ATL,1,train
reef_support,SEAVIEW_ATL,benthic_data\reef_support\SEAVIEW_ATL\images\24044095801.jpg,benthic_data\reef_support\SEAVIEW_ATL\masks_coral\24044095801_coral.png,created,66345,1144,1144,reef_support::SEAVIEW_ATL,1,train
reef_support,SEAVIEW_ATL,benthic_data\reef_support\SEAVIEW_ATL\images\24044095901.jpg,benthic_data\reef_support\SEAVIEW_ATL\masks_coral\24044095901_coral.png,created,174519,1095,1095,reef_support::SEAVIEW_ATL,1,train
reef_support,SEAVIEW_ATL,benthic_data\reef_support\SEAVIEW_ATL\images\24044096001.jpg,benthic_data\reef_support\SEAVIEW_ATL\masks_coral\24044096001_coral.png,created,30620,1157,1157,reef_support::SEAVIEW_ATL,1,train
reef_support,SEAVIEW_ATL,benthic_data\reef_support\SEAVIEW_ATL\images\24044096101.jpg,benthic_data\reef_support\SEAVIEW_ATL\masks_coral\24044096101_coral.png,created,111680,1144,1144,reef_support::SEAVIEW_ATL,1,train
reef_support,SEAVIEW_ATL,benthic_data\reef_support\SEAVIEW_ATL\images\24044096301.jpg,benthic_data\reef_support\SEAVIEW_ATL\masks_coral\24044096301_coral.png,created,185807,1157,1157,reef_support::SEAVIEW_ATL,1,train
reef_support,SEAVIEW_ATL,benthic_data\reef_support\SEAVIEW_ATL\images\24044096601.jpg,benthic_data\reef_support\SEAVIEW_ATL\masks_coral\24044096601_coral.png,created,166129,1456,1456,reef_support::SEAVIEW_ATL,1,train
reef_support,SEAVIEW_ATL,benthic_data\reef_support\SEAVIEW_ATL\images\24044096801.jpg,benthic_data\reef_support\SEAVIEW_ATL\masks_coral\24044096801_coral.png,created,129642,1356,1356,reef_support::SEAVIEW_ATL,1,train
reef_support,SEAVIEW_ATL,benthic_data\reef_support\SEAVIEW_ATL\images\24044096901.jpg,benthic_data\reef_support\SEAVIEW_ATL\masks_coral\24044096901_coral.png,created,47992,949,949,reef_support::SEAVIEW_ATL,1,train
reef_support,SEAVIEW_ATL,benthic_data\reef_support\SEAVIEW_ATL\images\24044097001.jpg,benthic_data\reef_support\SEAVIEW_ATL\masks_coral\24044097001_coral.png,created,21064,1003,1003,reef_support::SEAVIEW_ATL,1,train
reef_support,SEAVIEW_ATL,benthic_data\reef_support\SEAVIEW_ATL\images\24044097101.jpg,benthic_data\reef_support\SEAVIEW_ATL\masks_coral\24044097101_coral.png,created,110414,1089,1089,reef_support::SEAVIEW_ATL,1,train
reef_support,SEAVIEW_ATL,benthic_data\reef_support\SEAVIEW_ATL\images\24044097201.jpg,benthic_data\reef_support\SEAVIEW_ATL\masks_coral\24044097201_coral.png,created,54912,1178,1178,reef_support::SEAVIEW_ATL,1,train
reef_support,SEAVIEW_ATL,benthic_data\reef_support\SEAVIEW_ATL\images\24044097301.jpg,benthic_data\reef_support\SEAVIEW_ATL\masks_coral\24044097301_coral.png,created,51694,1223,1223,reef_support::SEAVIEW_ATL,1,train
reef_support,SEAVIEW_ATL,benthic_data\reef_support\SEAVIEW_ATL\images\24044097501.jpg,benthic_data\reef_support\SEAVIEW_ATL\masks_coral\24044097501_coral.png,created,208876,1444,1444,reef_support::SEAVIEW_ATL,1,train
reef_support,SEAVIEW_ATL,benthic_data\reef_support\SEAVIEW_ATL\images\24044098401.jpg,benthic_data\reef_support\SEAVIEW_ATL\masks_coral\24044098401_coral.png,created,67433,1151,1151,reef_support::SEAVIEW_ATL,1,train
reef_support,SEAVIEW_ATL,benthic_data\reef_support\SEAVIEW_ATL\images\24045035302.jpg,benthic_data\reef_support\SEAVIEW_ATL\masks_coral\24045035302_coral.png,created,26101,930,930,reef_support::SEAVIEW_ATL,1,train
reef_support,SEAVIEW_ATL,benthic_data\reef_support\SEAVIEW_ATL\images\24045068102.jpg,benthic_data\reef_support\SEAVIEW_ATL\masks_coral\24045068102_coral.png,created,106942,905,905,reef_support::SEAVIEW_ATL,1,train
reef_support,SEAVIEW_ATL,benthic_data\reef_support\SEAVIEW_ATL\images\24047242502.jpg,benthic_data\reef_support\SEAVIEW_ATL\masks_coral\24047242502_coral.png,created,55914,1026,1026,reef_support::SEAVIEW_ATL,1,train
reef_support,SEAVIEW_ATL,benthic_data\reef_support\SEAVIEW_ATL\images\24047242701.jpg,benthic_data\reef_support\SEAVIEW_ATL\masks_coral\24047242701_coral.png,created,36896,1138,1138,reef_support::SEAVIEW_ATL,1,train
reef_support,SEAVIEW_ATL,benthic_data\reef_support\SEAVIEW_ATL\images\25001008201.jpg,benthic_data\reef_support\SEAVIEW_ATL\masks_coral\25001008201_coral.png,created,1015205,1966,1966,reef_support::SEAVIEW_ATL,1,train
reef_support,SEAVIEW_ATL,benthic_data\reef_support\SEAVIEW_ATL\images\25001009501.jpg,benthic_data\reef_support\SEAVIEW_ATL\masks_coral\25001009501_coral.png,created,219286,1289,1289,reef_support::SEAVIEW_ATL,1,train
reef_support,SEAVIEW_ATL,benthic_data\reef_support\SEAVIEW_ATL\images\25001009601.jpg,benthic_data\reef_support\SEAVIEW_ATL\masks_coral\25001009601_coral.png,created,263422,1101,1101,reef_support::SEAVIEW_ATL,1,train
reef_support,SEAVIEW_ATL,benthic_data\reef_support\SEAVIEW_ATL\images\25007085601.jpg,benthic_data\reef_support\SEAVIEW_ATL\masks_coral\25007085601_coral.png,created,0,912,912,reef_support::SEAVIEW_ATL,0,train
reef_support,SEAVIEW_ATL,benthic_data\reef_support\SEAVIEW_ATL\images\25007085701.jpg,benthic_data\reef_support\SEAVIEW_ATL\masks_coral\25007085701_coral.png,created,0,912,912,reef_support::SEAVIEW_ATL,0,train
reef_support,SEAVIEW_ATL,benthic_data\reef_support\SEAVIEW_ATL\images\25007086901.jpg,benthic_data\reef_support\SEAVIEW_ATL\masks_coral\25007086901_coral.png,created,10425,1113,1113,reef_support::SEAVIEW_ATL,1,train
reef_support,SEAVIEW_ATL,benthic_data\reef_support\SEAVIEW_ATL\images\25007087001.jpg,benthic_data\reef_support\SEAVIEW_ATL\masks_coral\25007087001_coral.png,created,10305,1192,1192,reef_support::SEAVIEW_ATL,1,train
reef_support,SEAVIEW_ATL,benthic_data\reef_support\SEAVIEW_ATL\images\25009010201.jpg,benthic_data\reef_support\SEAVIEW_ATL\masks_coral\25009010201_coral.png,created,56302,889,889,reef_support::SEAVIEW_ATL,1,train
reef_support,SEAVIEW_ATL,benthic_data\reef_support\SEAVIEW_ATL\images\25009010301.jpg,benthic_data\reef_support\SEAVIEW_ATL\masks_coral\25009010301_coral.png,created,72380,930,930,reef_support::SEAVIEW_ATL,1,train
reef_support,SEAVIEW_ATL,benthic_data\reef_support\SEAVIEW_ATL\images\25009010501.jpg,benthic_data\reef_support\SEAVIEW_ATL\masks_coral\25009010501_coral.png,created,34233,960,960,reef_support::SEAVIEW_ATL,1,train
reef_support,SEAVIEW_ATL,benthic_data\reef_support\SEAVIEW_ATL\images\25009010601.jpg,benthic_data\reef_support\SEAVIEW_ATL\masks_coral\25009010601_coral.png,created,65170,1131,1131,reef_support::SEAVIEW_ATL,1,train
reef_support,SEAVIEW_ATL,benthic_data\reef_support\SEAVIEW_ATL\images\25009010801.jpg,benthic_data\reef_support\SEAVIEW_ATL\masks_coral\25009010801_coral.png,created,49437,1131,1131,reef_support::SEAVIEW_ATL,1,train
reef_support,SEAVIEW_ATL,benthic_data\reef_support\SEAVIEW_ATL\images\25009010901.jpg,benthic_data\reef_support\SEAVIEW_ATL\masks_coral\25009010901_coral.png,created,28848,1067,1067,reef_support::SEAVIEW_ATL,1,train
reef_support,SEAVIEW_ATL,benthic_data\reef_support\SEAVIEW_ATL\images\25009011001.jpg,benthic_data\reef_support\SEAVIEW_ATL\masks_coral\25009011001_coral.png,created,176979,1073,1073,reef_support::SEAVIEW_ATL,1,train
reef_support,SEAVIEW_ATL,benthic_data\reef_support\SEAVIEW_ATL\images\25009011201.jpg,benthic_data\reef_support\SEAVIEW_ATL\masks_coral\25009011201_coral.png,created,149718,1317,1317,reef_support::SEAVIEW_ATL,1,train
reef_support,SEAVIEW_ATL,benthic_data\reef_support\SEAVIEW_ATL\images\25009011401.jpg,benthic_data\reef_support\SEAVIEW_ATL\masks_coral\25009011401_coral.png,created,95824,994,994,reef_support::SEAVIEW_ATL,1,train
reef_support,SEAVIEW_ATL,benthic_data\reef_support\SEAVIEW_ATL\images\25009011501.jpg,benthic_data\reef_support\SEAVIEW_ATL\masks_coral\25009011501_coral.png,created,310387,1138,1138,reef_support::SEAVIEW_ATL,1,train
reef_support,SEAVIEW_ATL,benthic_data\reef_support\SEAVIEW_ATL\images\25009011601.jpg,benthic_data\reef_support\SEAVIEW_ATL\masks_coral\25009011601_coral.png,created,81917,909,909,reef_support::SEAVIEW_ATL,1,train
reef_support,SEAVIEW_ATL,benthic_data\reef_support\SEAVIEW_ATL\images\25009011701.jpg,benthic_data\reef_support\SEAVIEW_ATL\masks_coral\25009011701_coral.png,created,67091,874,874,reef_support::SEAVIEW_ATL,1,train
reef_support,SEAVIEW_ATL,benthic_data\reef_support\SEAVIEW_ATL\images\25009011801.jpg,benthic_data\reef_support\SEAVIEW_ATL\masks_coral\25009011801_coral.png,created,150595,930,930,reef_support::SEAVIEW_ATL,1,train
reef_support,SEAVIEW_ATL,benthic_data\reef_support\SEAVIEW_ATL\images\25009011901.jpg,benthic_data\reef_support\SEAVIEW_ATL\masks_coral\25009011901_coral.png,created,202846,1151,1151,reef_support::SEAVIEW_ATL,1,train
reef_support,SEAVIEW_ATL,benthic_data\reef_support\SEAVIEW_ATL\images\25009012001.jpg,benthic_data\reef_support\SEAVIEW_ATL\masks_coral\25009012001_coral.png,created,98974,1036,1036,reef_support::SEAVIEW_ATL,1,train
reef_support,SEAVIEW_ATL,benthic_data\reef_support\SEAVIEW_ATL\images\25009012101.jpg,benthic_data\reef_support\SEAVIEW_ATL\masks_coral\25009012101_coral.png,created,67733,969,969,reef_support::SEAVIEW_ATL,1,train
reef_support,SEAVIEW_ATL,benthic_data\reef_support\SEAVIEW_ATL\images\25009012201.jpg,benthic_data\reef_support\SEAVIEW_ATL\masks_coral\25009012201_coral.png,created,62854,945,945,reef_support::SEAVIEW_ATL,1,train
reef_support,SEAVIEW_ATL,benthic_data\reef_support\SEAVIEW_ATL\images\25009012301.jpg,benthic_data\reef_support\SEAVIEW_ATL\masks_coral\25009012301_coral.png,created,218681,1012,1012,reef_support::SEAVIEW_ATL,1,train
reef_support,SEAVIEW_ATL,benthic_data\reef_support\SEAVIEW_ATL\images\25009012401.jpg,benthic_data\reef_support\SEAVIEW_ATL\masks_coral\25009012401_coral.png,created,104232,1003,1003,reef_support::SEAVIEW_ATL,1,train
reef_support,SEAVIEW_ATL,benthic_data\reef_support\SEAVIEW_ATL\images\25009056001.jpg,benthic_data\reef_support\SEAVIEW_ATL\masks_coral\25009056001_coral.png,created,35076,1084,1084,reef_support::SEAVIEW_ATL,1,train
reef_support,SEAVIEW_ATL,benthic_data\reef_support\SEAVIEW_ATL\images\25012093802.jpg,benthic_data\reef_support\SEAVIEW_ATL\masks_coral\25012093802_coral.png,created,151336,964,964,reef_support::SEAVIEW_ATL,1,train
reef_support,SEAVIEW_ATL,benthic_data\reef_support\SEAVIEW_ATL\images\25015006501.jpg,benthic_data\reef_support\SEAVIEW_ATL\masks_coral\25015006501_coral.png,created,89909,1398,1398,reef_support::SEAVIEW_ATL,1,train
reef_support,SEAVIEW_ATL,benthic_data\reef_support\SEAVIEW_ATL\images\25015032701.jpg,benthic_data\reef_support\SEAVIEW_ATL\masks_coral\25015032701_coral.png,created,14733,1119,1119,reef_support::SEAVIEW_ATL,1,train
reef_support,SEAVIEW_ATL,benthic_data\reef_support\SEAVIEW_ATL\images\25016061201.jpg,benthic_data\reef_support\SEAVIEW_ATL\masks_coral\25016061201_coral.png,created,15617,1336,1336,reef_support::SEAVIEW_ATL,1,train
reef_support,SEAVIEW_ATL,benthic_data\reef_support\SEAVIEW_ATL\images\25016075501.jpg,benthic_data\reef_support\SEAVIEW_ATL\masks_coral\25016075501_coral.png,created,29725,1125,1125,reef_support::SEAVIEW_ATL,1,train
reef_support,SEAVIEW_ATL,benthic_data\reef_support\SEAVIEW_ATL\images\25016076301.jpg,benthic_data\reef_support\SEAVIEW_ATL\masks_coral\25016076301_coral.png,created,6222,1178,1178,reef_support::SEAVIEW_ATL,1,train
reef_support,SEAVIEW_ATL,benthic_data\reef_support\SEAVIEW_ATL\images\25016076601.jpg,benthic_data\reef_support\SEAVIEW_ATL\masks_coral\25016076601_coral.png,created,76402,1272,1272,reef_support::SEAVIEW_ATL,1,train
reef_support,SEAVIEW_ATL,benthic_data\reef_support\SEAVIEW_ATL\images\25016136002.jpg,benthic_data\reef_support\SEAVIEW_ATL\masks_coral\25016136002_coral.png,created,9943,856,856,reef_support::SEAVIEW_ATL,1,train
reef_support,SEAVIEW_ATL,benthic_data\reef_support\SEAVIEW_ATL\images\25016136102.jpg,benthic_data\reef_support\SEAVIEW_ATL\masks_coral\25016136102_coral.png,created,5797,853,853,reef_support::SEAVIEW_ATL,1,train
reef_support,SEAVIEW_ATL,benthic_data\reef_support\SEAVIEW_ATL\images\25016136202.jpg,benthic_data\reef_support\SEAVIEW_ATL\masks_coral\25016136202_coral.png,created,10865,892,892,reef_support::SEAVIEW_ATL,1,train
reef_support,SEAVIEW_ATL,benthic_data\reef_support\SEAVIEW_ATL\images\25016136302.jpg,benthic_data\reef_support\SEAVIEW_ATL\masks_coral\25016136302_coral.png,created,14343,850,850,reef_support::SEAVIEW_ATL,1,train
reef_support,SEAVIEW_ATL,benthic_data\reef_support\SEAVIEW_ATL\images\25016136402.jpg,benthic_data\reef_support\SEAVIEW_ATL\masks_coral\25016136402_coral.png,created,6176,945,945,reef_support::SEAVIEW_ATL,1,train
reef_support,SEAVIEW_ATL,benthic_data\reef_support\SEAVIEW_ATL\images\25016136502.jpg,benthic_data\reef_support\SEAVIEW_ATL\masks_coral\25016136502_coral.png,created,10095,964,964,reef_support::SEAVIEW_ATL,1,train
reef_support,SEAVIEW_ATL,benthic_data\reef_support\SEAVIEW_ATL\images\25016136602.jpg,benthic_data\reef_support\SEAVIEW_ATL\masks_coral\25016136602_coral.png,created,10825,905,905,reef_support::SEAVIEW_ATL,1,train
reef_support,SEAVIEW_ATL,benthic_data\reef_support\SEAVIEW_ATL\images\25016136702.jpg,benthic_data\reef_support\SEAVIEW_ATL\masks_coral\25016136702_coral.png,created,6807,829,829,reef_support::SEAVIEW_ATL,1,train
reef_support,SEAVIEW_ATL,benthic_data\reef_support\SEAVIEW_ATL\images\25016136802.jpg,benthic_data\reef_support\SEAVIEW_ATL\masks_coral\25016136802_coral.png,created,3749,795,795,reef_support::SEAVIEW_ATL,1,train
reef_support,SEAVIEW_ATL,benthic_data\reef_support\SEAVIEW_ATL\images\25016137202.jpg,benthic_data\reef_support\SEAVIEW_ATL\masks_coral\25016137202_coral.png,created,6072,926,926,reef_support::SEAVIEW_ATL,1,train
reef_support,SEAVIEW_ATL,benthic_data\reef_support\SEAVIEW_ATL\images\25016137302.jpg,benthic_data\reef_support\SEAVIEW_ATL\masks_coral\25016137302_coral.png,created,124177,916,916,reef_support::SEAVIEW_ATL,1,train
reef_support,SEAVIEW_ATL,benthic_data\reef_support\SEAVIEW_ATL\images\25016137602.jpg,benthic_data\reef_support\SEAVIEW_ATL\masks_coral\25016137602_coral.png,created,22505,862,862,reef_support::SEAVIEW_ATL,1,train
reef_support,SEAVIEW_ATL,benthic_data\reef_support\SEAVIEW_ATL\images\25016137702.jpg,benthic_data\reef_support\SEAVIEW_ATL\masks_coral\25016137702_coral.png,created,72502,905,905,reef_support::SEAVIEW_ATL,1,train
reef_support,SEAVIEW_ATL,benthic_data\reef_support\SEAVIEW_ATL\images\25016137801.jpg,benthic_data\reef_support\SEAVIEW_ATL\masks_coral\25016137801_coral.png,created,21138,1164,1164,reef_support::SEAVIEW_ATL,1,train
reef_support,SEAVIEW_ATL,benthic_data\reef_support\SEAVIEW_ATL\images\25016137902.jpg,benthic_data\reef_support\SEAVIEW_ATL\masks_coral\25016137902_coral.png,created,6540,941,941,reef_support::SEAVIEW_ATL,1,train
reef_support,SEAVIEW_ATL,benthic_data\reef_support\SEAVIEW_ATL\images\25016138002.jpg,benthic_data\reef_support\SEAVIEW_ATL\masks_coral\25016138002_coral.png,created,12754,994,994,reef_support::SEAVIEW_ATL,1,train
reef_support,SEAVIEW_ATL,benthic_data\reef_support\SEAVIEW_ATL\images\25016138102.jpg,benthic_data\reef_support\SEAVIEW_ATL\masks_coral\25016138102_coral.png,created,26760,1031,1031,reef_support::SEAVIEW_ATL,1,train
reef_support,SEAVIEW_ATL,benthic_data\reef_support\SEAVIEW_ATL\images\25016138302.jpg,benthic_data\reef_support\SEAVIEW_ATL\masks_coral\25016138302_coral.png,created,1006,896,896,reef_support::SEAVIEW_ATL,1,train
reef_support,SEAVIEW_ATL,benthic_data\reef_support\SEAVIEW_ATL\images\25016138502.jpg,benthic_data\reef_support\SEAVIEW_ATL\masks_coral\25016138502_coral.png,created,16253,880,880,reef_support::SEAVIEW_ATL,1,train
reef_support,SEAVIEW_ATL,benthic_data\reef_support\SEAVIEW_ATL\images\25017147501.jpg,benthic_data\reef_support\SEAVIEW_ATL\masks_coral\25017147501_coral.png,created,57850,1157,1157,reef_support::SEAVIEW_ATL,1,train
reef_support,SEAVIEW_ATL,benthic_data\reef_support\SEAVIEW_ATL\images\25017148301.jpg,benthic_data\reef_support\SEAVIEW_ATL\masks_coral\25017148301_coral.png,created,103224,1157,1157,reef_support::SEAVIEW_ATL,1,train
reef_support,SEAVIEW_ATL,benthic_data\reef_support\SEAVIEW_ATL\images\25017185701.jpg,benthic_data\reef_support\SEAVIEW_ATL\masks_coral\25017185701_coral.png,created,33346,1157,1157,reef_support::SEAVIEW_ATL,1,train
reef_support,SEAVIEW_ATL,benthic_data\reef_support\SEAVIEW_ATL\images\25018038701.jpg,benthic_data\reef_support\SEAVIEW_ATL\masks_coral\25018038701_coral.png,created,63050,1192,1192,reef_support::SEAVIEW_ATL,1,train
reef_support,SEAVIEW_ATL,benthic_data\reef_support\SEAVIEW_ATL\images\25018041001.jpg,benthic_data\reef_support\SEAVIEW_ATL\masks_coral\25018041001_coral.png,created,2031,1138,1138,reef_support::SEAVIEW_ATL,1,train
reef_support,SEAVIEW_ATL,benthic_data\reef_support\SEAVIEW_ATL\images\25018041101.jpg,benthic_data\reef_support\SEAVIEW_ATL\masks_coral\25018041101_coral.png,created,59184,1255,1255,reef_support::SEAVIEW_ATL,1,train
reef_support,SEAVIEW_ATL,benthic_data\reef_support\SEAVIEW_ATL\images\25018041201.jpg,benthic_data\reef_support\SEAVIEW_ATL\masks_coral\25018041201_coral.png,created,15851,1494,1494,reef_support::SEAVIEW_ATL,1,train
reef_support,SEAVIEW_ATL,benthic_data\reef_support\SEAVIEW_ATL\images\25018041301.jpg,benthic_data\reef_support\SEAVIEW_ATL\masks_coral\25018041301_coral.png,created,26700,1263,1263,reef_support::SEAVIEW_ATL,1,train
reef_support,SEAVIEW_ATL,benthic_data\reef_support\SEAVIEW_ATL\images\25018041401.jpg,benthic_data\reef_support\SEAVIEW_ATL\masks_coral\25018041401_coral.png,created,116259,1521,1521,reef_support::SEAVIEW_ATL,1,train
reef_support,SEAVIEW_ATL,benthic_data\reef_support\SEAVIEW_ATL\images\25018041501.jpg,benthic_data\reef_support\SEAVIEW_ATL\masks_coral\25018041501_coral.png,created,11281,1255,1255,reef_support::SEAVIEW_ATL,1,train
reef_support,SEAVIEW_ATL,benthic_data\reef_support\SEAVIEW_ATL\images\25018041601.jpg,benthic_data\reef_support\SEAVIEW_ATL\masks_coral\25018041601_coral.png,created,33822,1317,1317,reef_support::SEAVIEW_ATL,1,train
reef_support,SEAVIEW_ATL,benthic_data\reef_support\SEAVIEW_ATL\images\25018041701.jpg,benthic_data\reef_support\SEAVIEW_ATL\masks_coral\25018041701_coral.png,created,116576,1317,1317,reef_support::SEAVIEW_ATL,1,train
